No,Title,Link,Tags,Acceptance,Difficulty,Frequency
1335,Minimum Difficulty of a Job Schedule,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule/description/,[Array][Dynamic Programming],59.6%,Hard,0
1534,Count Good Triplets,https://leetcode.com/problems/count-good-triplets/description/,[Array][Enumeration],81.1%,Easy,0
