No,Title,Link,Tags,Acceptance,Difficulty,Frequency
1210,Minimum Moves to Reach Target with Rotations,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations/description/,[Array][Breadth-First Search][Matrix],49.5%,Hard,0
2212,Maximum Points in an Archery Competition,https://leetcode.com/problems/maximum-points-in-an-archery-competition/description/,[Array][Backtracking][Bit Manipulation][Enumeration],49.7%,Medium,0
