No,Title,Link,Tags,Acceptance,Difficulty,Frequency
2592,Maximize Greatness of an Array,https://leetcode.com/problems/maximize-greatness-of-an-array/description/,[Array][Two Pointers][Greedy][Sorting],56.9%,Medium,0
2918,Minimum Equal Sum of Two Arrays After Replacing Zeros,https://leetcode.com/problems/minimum-equal-sum-of-two-arrays-after-replacing-zeros/description/,[Array][Greedy],33.2%,Medium,0
1963,Minimum Number of Swaps to Make the String Balanced,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced/description/,[Two Pointers][String][Stack][Greedy],71.0%,Medium,0
