No,Title,Link,Tags,Acceptance,Difficulty,Frequency
2269,Find the K-Beauty of a Number,https://leetcode.com/problems/find-the-k-beauty-of-a-number/description/,[Math][String][Sliding Window],59.2%,Easy,0
1657,Determine if Two Strings Are Close,https://leetcode.com/problems/determine-if-two-strings-are-close/description/,[Hash Table][String][Sorting][Counting],55.3%,Medium,0
2070,Most Beautiful Item for Each Query,https://leetcode.com/problems/most-beautiful-item-for-each-query/description/,[Array][Binary Search][Sorting],49.4%,Medium,0
