No,Title,Link,Tags,Acceptance,Difficulty,Frequency
2054,Two Best Non-Overlapping Events,https://leetcode.com/problems/two-best-non-overlapping-events/description/,[Array][Binary Search][Dynamic Programming][Sorting][Heap (Priority Queue)],46.5%,Medium,0
2070,Most Beautiful Item for Each Query,https://leetcode.com/problems/most-beautiful-item-for-each-query/description/,[Array][Binary Search][Sorting],49.4%,Medium,0
2499,Minimum Total Cost to Make Arrays Unequal,https://leetcode.com/problems/minimum-total-cost-to-make-arrays-unequal/description/,[Array][Hash Table][Greedy][Counting],43.2%,Hard,0
